"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","TotalCatch_g","CPUE_kgPerTrap","TotalValue_KSH","ValuePUE","TotalCa_mg","CaPUE","TotalFe_mg","FePUE","TotalVA_ug","VAPUE","TotalSe_ug","SePUE","TotalZn_ug","ZnPUE"
"1313","UIJQI2895T","2014-10-21","Kenya","Jimbo",NA,NA,"Ali Shilingi","QDDPD2089L",1,8,8,"Kichwa mtu",NA,NA,"Traditional","0",0,0,0,0,0,0,26040,3.255,520.8,65.1,1404.11416263853,175.514270329817,39.6455712330914,4.95569640413643,994.013465779666,124.251683222458,938.861284359145,117.357660544893,111.854046190311,13.9817557737889
"1314","JODZG7953C","2014-10-20","Kenya","Jimbo",NA,NA,"Ali Shilingi","ZARDC3850G",1,6,6,"Mijira",NA,NA,"Traditional","0",23430,1,0,0,0,0,23430,3.905,426,71,931.670275126096,155.278379187683,19.8098274068043,3.30163790113405,574.722741171434,95.7871235285723,450.243953701645,75.0406589502741,36.3295551790846,6.05492586318077
"1315","PDZSW9932G","2014-10-20","Kenya","Jimbo",NA,NA,"Ali Shilingi","SBDQR3597D",1,7,7,"Mijira",NA,NA,"Traditional","0",8540,1,0,0,0,0,8540,1.22,244,34.8571428571429,533.632739743586,76.233248534798,11.3464739137565,1.62092484482235,329.183917478474,47.0262739254963,257.886208223477,36.8408868890682,20.8084776143114,2.97263965918734
"1316","NUJAG8789S","2014-10-18","Kenya","Jimbo",NA,NA,"Ali Shilingi","ZARDC3850G",1,6,6,"Mijira",NA,NA,"Traditional","0",20500,1,0,0,0,0,20500,3.41666666666667,410,68.3333333333333,896.677964323238,149.446327387206,19.0657963304924,3.17763272174873,553.136910517108,92.1894850861846,433.333382670597,72.2222304450995,34.9650648437199,5.82751080728665
"1317","USCCF3938C","2014-10-19","Kenya","Jimbo",NA,NA,"Ali Shilingi","SBDQR3597D",1,4,4,"Mijira",NA,NA,"Traditional","0",25600,0.625,0,0,0,0,40960,10.24,819.6,204.9,1825.79813568257,456.449533920642,41.3514771469907,10.3378692867477,2989.59265320336,747.398163300841,1499.97571866556,374.99392966639,94.9269687028678,23.731742175717
"1318","LZQGG5953E","2014-10-15","Kenya","Jimbo",NA,NA,"Ali Shilingi","WHNLD7776Y",1,8,8,"Mijira",NA,NA,"Traditional","0",18800,1,0,0,0,0,18800,2.35,470,58.75,1027.89912983396,128.487391229245,21.855912866662,2.73198910833275,634.083775470831,79.2604719338539,496.748024037026,62.0935030046282,40.0819036013375,5.01023795016718
"1319","OYWTJ0993U","2014-10-15","Kenya","Jimbo",NA,NA,"Ali Shilingi","FURER9110S",1,4,4,"Mijira",NA,NA,"Traditional","0",19360,1,0,0,0,0,19360,4.84,484,121,1058.51740178646,264.629350446614,22.5069400584349,5.62673501460873,652.971377293366,163.242844323342,511.544773689192,127.886193422298,41.2758326447816,10.3189581611954
"1320","HOOCU6071R","2014-10-16","Kenya","Jimbo",NA,NA,"Ali Shilingi","ZARDC3850G",1,6,6,"Mijira",NA,NA,"Traditional","0",46420,1,0,0,0,0,46420,7.73666666666667,446,74.3333333333333,975.410663629669,162.568443938278,20.7398662521942,3.4566443753657,601.705029489342,100.284171581557,471.382167490454,78.5636945817423,38.0351680982904,6.33919468304841
"1321","JTBTI8816I","2014-10-17","Kenya","Jimbo",NA,NA,"Ali Shilingi","ZARDC3850G",1,6,6,"Mijira",NA,NA,"Traditional","0",54860,1,0,0,0,0,54860,9.14333333333333,408,68,892.303925472881,148.717320912147,18.9727924459534,3.16213207432557,550.438681685317,91.7397802808862,431.219561291716,71.8699268819526,34.7945035517993,5.79908392529989
"1322","UPHXV7234X","2014-10-16","Kenya","Jimbo",NA,NA,"Ali Shilingi","LZJIE4466H",1,5,5,"Mijira",NA,NA,"Traditional","0",22360,1,0,0,0,0,22360,4.472,464,92.8,1014.77701328288,202.955402656577,21.5769012130451,4.31538024260901,625.989088975459,125.197817795092,490.406559900383,98.0813119800766,39.5702197255757,7.91404394511514
"1323","EIAFC7517Y","2014-10-18","Kenya","Jimbo",NA,NA,"Ali Shilingi","UJKRX0377K",1,6,6,"Mijira",NA,NA,"Traditional","0",33540,0.857142857142857,0,0,0,0,39130,6.52166666666667,520.4,86.7333333333333,1240.13899292498,206.689832154164,30.1359450191556,5.02265750319261,814.205665586994,135.700944264499,699.478320362837,116.579720060473,70.3304189510309,11.7217364918385
"1324","OVPZS3249A","2014-10-20","Kenya","Jimbo",NA,NA,"Ali Shilingi","ZKPPP5640F",1,8,8,"Mijira",NA,NA,"Traditional","0",0,0,0,0,0,0,20720,2.59,414,51.75,1221.73418809462,152.716773511827,28.0165119623664,3.5020639952958,543.736809265828,67.9671011582285,925.095074418566,115.636884302321,70.0817209478507,8.76021511848134
"1325","WWXTK6002G","2014-08-31","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,4,4,NA,NA,NA,"Traditional","0",3780,1,0,0,0,0,3780,0.945,189,47.25,413.346671358761,103.33666783969,8.7888670889343,2.19721677223357,254.982624604228,63.7456561510569,199.756120304251,49.9390300760627,16.1180420864953,4.02951052162382
"1326","JYNYD3678T","2014-09-01","kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Traditional","0",12480,1,0,0,0,0,12480,2.08,312,52,682.350060655733,113.725010109289,14.508605988082,2.41810099801367,420.92369775936,70.15394962656,329.75613510543,54.959355850905,26.6075615396113,4.43459358993521
"1327","MVCYQ9493A","2014-09-01","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,4,4,NA,NA,NA,"Traditional","0",26620,1,0,0,0,0,26620,6.655,484,121,1058.51740178646,264.629350446614,22.5069400584349,5.62673501460873,652.971377293366,163.242844323342,511.544773689192,127.886193422298,41.2758326447816,10.3189581611954
"1328","FDWQV9928C","2014-09-01","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0",24180,1,0,0,0,0,24180,3.45428571428571,403,57.5714285714286,881.368828346988,125.909832620998,18.7402827346059,2.67718324780085,543.69310960584,77.6704442294057,425.935007844513,60.8478582635019,34.3681003219979,4.90972861742827
"1329","ZIUGR8907A","2014-09-01","kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,6,6,NA,NA,NA,"Traditional","0",19035,1,0,0,0,0,19035,3.1725,423,70.5,925.109216850561,154.184869475093,19.6703215799958,3.2783869299993,570.675397923748,95.1125663206247,447.073221633323,74.5122036055538,36.0737132412037,6.01228554020062
"1330","CYGXP5799I","2014-09-01","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,5,5,NA,NA,NA,"Traditional","0",45500,1,0,0,0,0,45500,9.1,650,130,1421.56262636611,284.312525273222,30.2262624751709,6.04525249503418,876.924370332,175.3848740664,686.991948136312,137.398389627262,55.4324198741901,11.086483974838
"1331","IFAUR2085J","2014-09-02","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,3,3,NA,NA,NA,"Traditional","0",19350,1,0,0,0,0,19350,6.45,430,143.333333333333,940.418352826811,313.472784275604,19.9958351758823,6.66527839196076,580.119198835015,193.373066278338,454.471596459406,151.490532153135,36.6706777629258,12.2235592543086
"1332","QLTLO5009P","2014-09-02","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0",24885,1,0,0,0,0,24885,3.555,379,54.1428571428571,828.880362142701,118.4114803061,17.6242361201381,2.51774801716259,511.314363624351,73.044909089193,400.569151297942,57.2241644711346,32.3213648189509,4.61733783127869
"1333","DJDQE3989T","2014-09-02","kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,8,8,NA,NA,NA,"Traditional","0",8295,1,0,0,0,0,8295,1.036875,134,16.75,293.060602973936,36.632575371742,6.23126026411215,0.778907533014019,180.781331729982,22.5976664662477,141.626032385024,17.703254048128,11.4276065586792,1.4284508198349
"1334","QWQWZ6942V","2014-09-03","kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,8,8,NA,NA,NA,"Traditional","0",2765,1,0,0,0,0,2765,0.345625,40,5,87.4807770071452,10.9350971258932,1.86007769077975,0.232509711347468,53.9645766358154,6.74557207947692,42.2764275776192,5.2845534472024,3.4112258384117,0.426403229801463
"1335","EUQLI7494W","2014-09-03","kenya","Mkunguni",NA,NA,"Harriet Makungu","CFFJI2323D",1,3,3,NA,NA,NA,"Traditional","0",5675,1,0,0,0,0,5675,1.89166666666667,227,75.6666666666667,496.453409515549,165.484469838516,10.5559408951751,3.51864696505835,306.248972408252,102.082990802751,239.918726502989,79.9729088343297,19.3587066329864,6.45290221099547
"1336","QFCLO0467M","2014-09-03","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,5,5,NA,NA,NA,"Traditional","0",5910,1,0,0,0,0,5910,1.182,197,39.4,430.84282676019,86.168565352038,9.16088262709025,1.83217652541805,265.775539931391,53.1551079862782,208.211405819775,41.6422811639549,16.8002872541776,3.36005745083552
"1337","RAKLQ3294U","2014-09-03","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0",3090,1,0,0,0,0,3090,0.441428571428571,206,29.4285714285714,450.526001586798,64.3608573695426,9.57940010751569,1.3684857296451,277.917569674449,39.7025099534928,217.723602024739,31.1033717178198,17.5678130678203,2.50968758111718
"1338","WGZKN7623Y","2014-09-04","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0",69720,1,0,0,0,0,69720,9.96,996,142.285714285714,2178.27134747792,311.181621068274,46.3159345004157,6.61656207148796,1343.7179582318,191.959708318829,1052.68304668272,150.383292383245,84.9395233764513,12.1342176252073
"1339","SNOHI8278G","2014-09-04","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Traditional","0",3200,1,0,0,0,0,3200,0.64,160,32,349.923108028581,69.9846216057162,7.44031076311898,1.4880621526238,215.858306543262,43.1716613086523,169.105710310477,33.8211420620954,13.6449033536468,2.72898067072936
"1340","NTSZJ5617G","2014-09-04","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Traditional","0",3150,1,0,0,0,0,3150,0.7875,126,31.5,275.564447572507,68.8911118931268,5.8592447259562,1.46481118148905,169.988416402819,42.4971041007046,133.1707468695,33.2926867173751,10.7453613909969,2.68634034774921
"1341","PAKXS7041L","2014-09-05","kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Traditional","0",17190,1,0,0,0,0,17190,2.865,382,63.6666666666667,835.441420418237,139.240236736373,17.7637419469466,2.96062365782443,515.361706872037,85.8936178120062,403.739883366263,67.2899805610439,32.5772067568317,5.42953445947196
"1342","XVLXF6042E","2014-09-05","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Gated",NA,27665,1,0,0,0,0,27665,6.91625,503,125.75,1100.07077086485,275.017692716213,23.3904769615553,5.84761924038883,678.604551195379,169.651137798845,531.626076788561,132.90651919714,42.8961649180271,10.7240412295068
"1343","SECQF0878X","2014-09-05","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0",75600,1,0,0,0,0,75600,10.8,1008,144,2204.51558058006,314.930797225723,46.8739578076496,6.69627968680709,1359.90733122255,194.272475888936,1065.365974956,152.195139279429,85.9628911279748,12.2804130182821
"1344","WOPTO5603B","2014-09-06","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Multiple","Multiple",62100,1,0,0,0,0,62100,12.42,1062,212.4,2322.61462953971,464.522925907941,49.3850626902023,9.87701253804045,1432.7595096809,286.55190193618,1122.43915218579,224.487830437158,90.5680460098306,18.1136092019661
"1345","TCXXQ2421P","2014-09-06","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Traditional","0",3250,1,0,0,0,0,3250,0.8125,130,32.5,284.312525273222,71.0781313183055,6.04525249503418,1.51131312375854,175.3848740664,43.8462185166,137.398389627262,34.3495974068156,11.086483974838,2.77162099370951
"1346","ALNYH5832F","2014-09-06","kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,7,7,NA,NA,NA,"Multiple","Multiple",67200,1,0,0,0,0,67200,9.6,896,128,1959.56940496005,279.938486422865,41.6657402734663,5.95224861049519,1208.80651664226,172.686645234609,946.99197773867,135.284568248381,76.4114587804221,10.9159226829174
"1347","KJVOO7559P","2014-09-06","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0",74250,1,0,0,0,0,74250,10.6071428571429,990,141.428571428571,2165.14923092684,309.307032989549,46.0369228467987,6.57670326382839,1335.62327173643,190.803324533776,1046.34158254608,149.477368935154,84.4278395006896,12.0611199286699
"1348","MWBJA4206R","2014-09-07","kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Gated",NA,9450,1,0,0,0,0,9450,1.575,270,45,590.49524479823,98.4158741330383,12.5555244127633,2.09258740212721,364.260892291754,60.7101487152923,285.36588614893,47.5609810248216,23.025774409279,3.83762906821316
"1349","TOUAP5493X","2014-09-07","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,8,8,NA,NA,NA,"Traditional","0",11200,1,0,0,0,0,11200,1.4,320,40,699.846216057162,87.4807770071452,14.880621526238,1.86007769077975,431.716613086523,53.9645766358154,338.211420620954,42.2764275776192,27.2898067072936,3.4112258384117
"1350","UKKXB5660N","2014-09-08","kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Gated",NA,45150,1,0,0,0,0,45150,7.525,645,107.5,1410.62752924022,235.104588206703,29.9937527638234,4.99895879397057,870.178798252523,145.029799708754,681.70739468911,113.617899114852,55.0060166443887,9.16766944073144
"1351","ZXAFL2905C","2014-09-08","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Traditional","0",6125,1,0,0,0,0,6125,1.225,175,35,382.72839940626,76.545679881252,8.13783989716139,1.62756797943228,236.095022781692,47.2190045563385,184.959370652084,36.9918741304168,14.9241130430512,2.98482260861024
"1352","ZCQZT7385Q","2014-09-08","kenya","Mkunguni",NA,NA,"Harriet Makungu","TABXY6094G",1,10,10,NA,NA,NA,"Gated",NA,27900,1,0,0,0,0,27900,2.79,465,46.5,1016.96403270806,101.696403270806,21.6234031553146,2.16234031553146,627.338203391354,62.7338203391354,491.463470589823,49.1463470589823,39.655500371536,3.9655500371536
"1353","HZNAI3108G","2014-09-09","kenya","Mkunguni",NA,NA,"Harriet Makungu","TABXY6094G",1,10,10,NA,NA,NA,"Gated",NA,27625,1,0,0,0,0,27625,2.7625,425,42.5,929.483255700918,92.9483255700918,19.7633254645348,1.97633254645348,573.373626755539,57.3373626755539,449.187043012204,44.9187043012204,36.2442745331243,3.62442745331243
"1354","KPMGM5415T","2014-09-09","kenya","Mkunguni",NA,NA,"Harriet Makungu","TCQAM7812S",1,7,7,NA,NA,NA,"Traditional","0",20925,1,0,0,0,0,20925,2.98928571428571,465,66.4285714285714,1016.96403270806,145.280576101152,21.6234031553145,3.08905759361636,627.338203391354,89.619743341622,491.463470589823,70.2090672271176,39.655500371536,5.665071481648
"1355","AZRWS3150N","2014-09-09","kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Traditional","0",16250,1,0,0,0,0,16250,2.70833333333333,325,54.1666666666667,710.781313183055,118.463552197176,15.1131312375854,2.51885520626424,438.462185166,73.077030861,343.495974068156,57.2493290113593,27.7162099370951,4.61936832284918
"1356","MUNES0896S","2014-09-09","kenya","Mkunguni",NA,NA,"Harriet Makungu","UVCPK7209O",1,5,5,NA,NA,NA,"Gated",NA,19250,1,0,0,0,0,19250,3.85,350,70,765.456798812521,153.091359762504,16.2756797943228,3.25513595886456,472.190045563385,94.4380091126769,369.918741304168,73.9837482608336,29.8482260861024,5.96964521722047
"1357","CVLKR2264B","2014-09-09","kenya","Mkunguni",NA,NA,"Harriet Makungu","GAMLX8302Q",1,9,9,NA,NA,NA,"Gated",NA,8050,1,0,0,0,0,8050,0.894444444444444,230,25.5555555555556,503.014467791085,55.8904964212317,10.6954467219835,1.18838296910928,310.296315655938,34.4773684062154,243.08945857131,27.0099398412567,19.6145485708673,2.17939428565192
"1358","BKSVC4977X","2014-09-10","kenya","Mkunguni",NA,NA,"Harriet Makungu","ETHNM3756I",1,6,6,NA,NA,NA,"Traditional","0",3900,1,0,0,0,0,3900,0.65,130,21.6666666666667,284.312525273222,47.3854208788703,6.04525249503418,1.0075420825057,175.3848740664,29.2308123444,137.398389627262,22.8997316045437,11.086483974838,1.84774732913967
"1359","KZZCX1981S","2014-09-10","kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,9,9,NA,NA,NA,"Traditional","0",18000,1,0,0,0,0,18000,2,400,44.4444444444444,874.807770071452,97.2008633412725,18.6007769077975,2.06675298975527,539.645766358154,59.9606407064615,422.764275776192,46.9738084195769,34.112258384117,3.79025093156856
"1360","VOKHM0226Y","2014-09-11","kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,10,10,NA,NA,NA,"Gated",NA,24750,1,0,0,0,0,24750,2.475,450,45,984.158741330383,98.4158741330383,20.9258740212721,2.09258740212721,607.101487152923,60.7101487152923,475.609810248216,47.5609810248216,38.3762906821316,3.83762906821316
"1361","GJTKY1678A","2014-09-11","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Gated",NA,6125,1,0,0,0,0,6125,1.225,175,35,382.72839940626,76.545679881252,8.13783989716139,1.62756797943228,236.095022781692,47.2190045563385,184.959370652084,36.9918741304168,14.9241130430512,2.98482260861024
"1362","WQRBW3034P","2014-09-11","kenya","Mkunguni",NA,NA,"Harriet Makungu","ETHNM3756I",1,6,6,NA,NA,NA,"Gated",NA,38430,1,0,0,0,0,38430,6.405,549,91.5,1200.67366442307,200.112277403845,25.529566305952,4.25492771765867,740.663814326566,123.443969054428,580.243968502824,96.7073280838039,46.8190746322006,7.80317910536676
"1363","BSZXJ1267L","2014-09-12","kenya","Mkunguni",NA,NA,"Harriet Makungu","ETHNM3756I",1,6,6,NA,NA,NA,"Traditional","0",175500,1,0,0,0,0,175500,29.25,1170,195,2558.812727459,426.468787909833,54.4072724553076,9.06787874255126,1578.4638665976,263.0773110996,1236.58550664536,206.097584440894,99.7783557735422,16.629725962257
"1364","EYFJT2810N","2014-09-12","kenya","Mkunguni",NA,NA,"Harriet Makungu","UVCPK7209O",1,5,5,NA,NA,NA,"Traditional","0",41300,1,0,0,0,0,41300,8.26,590,118,1290.34146085539,258.068292171078,27.4361459390013,5.48722918780025,795.977505378277,159.195501075655,623.577306769883,124.715461353977,50.3155811165726,10.0631162233145
"1365","BOINQ7329M","2014-09-12","kenya","Mkunguni",NA,NA,"Harriet Makungu","QYJJW2547W",1,6,6,NA,NA,NA,"Traditional","0",19557,1,0,0,0,0,19557,3.2595,434.6,72.4333333333333,950.478642182633,158.413107030439,20.2097441103219,3.36829068505366,586.325125148134,97.7208541913557,459.333385630833,76.5555642718054,37.0629687343431,6.17716145572385
"1366","FFYEG2553P","2014-09-15","kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Traditional","0",59500,1,0,0,0,0,59500,11.9,850,170,1858.96651140184,371.793302280367,39.5266509290696,7.90533018581392,1146.74725351108,229.349450702215,898.374086024408,179.674817204882,72.4885490662486,14.4977098132497
"1367","KRWXY5630K","2014-09-16","kenya","Mkunguni",NA,NA,"Harriet Makungu","QYJJW2547W",1,6,6,NA,NA,NA,"Traditional","0",14525,1,0,0,0,0,14525,2.42083333333333,415,69.1666666666667,907.613061449132,151.268843574855,19.2983060418399,3.21638434030664,559.882482596585,93.3137470994308,438.617936117799,73.1029893529665,35.3914680735214,5.89857801225356
"1368","NLAQJ2750Q","2014-09-16","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Gated",NA,41275,1,0,0,0,0,41275,10.31875,459,114.75,1161.17267771604,290.293169429011,22.8014831246156,5.7003707811539,557.153395644405,139.288348911101,1118.92945195501,279.732362988751,40.1495541106422,10.0373885276605
"1369","CNIGR7295S","2014-09-16","kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,10,10,NA,NA,NA,"Gated",NA,27300,1,0,0,0,0,27300,2.73,455,45.5,995.093838456277,99.5093838456277,21.1583837326196,2.11583837326196,613.8470592324,61.38470592324,480.894363695418,48.0894363695418,38.8026939119331,3.88026939119331
"1370","HTSLT6321K","2014-09-16","kenya","Mkunguni",NA,NA,"Harriet Makungu","ZXJSE6692T",1,9,9,NA,NA,NA,"Gated",NA,95600,1,0,0,0,0,95600,10.6222222222222,1195,132.777777777778,2613.48821308846,290.387579232051,55.5698210120449,6.17442455689388,1612.19172699499,179.132414110554,1263.00827388137,140.334252653486,101.91037192255,11.3233746580611
"1371","KMRTJ2736N","2014-09-17","kenya","Mkunguni",NA,NA,"Harriet Makungu","XPJRU7110P",1,6,6,NA,NA,NA,"Traditional","0",2500,1,0,0,0,0,2500,0.416666666666667,125,20.8333333333333,273.377428147329,45.5629046912215,5.81274278368671,0.968790463947784,168.639301986923,28.1065503311539,132.11383618006,22.0189726966767,10.6600807450366,1.77668012417276
"1372","YMGHQ2371Z","2014-09-18","kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Traditional","0",5850,1,0,0,0,0,5850,1.4625,195,48.75,426.468787909833,106.617196977458,9.06787874255126,2.26696968563782,263.0773110996,65.7693277749,206.097584440894,51.5243961102234,16.629725962257,4.15743149056426
"1373","YGSAI9853O","2014-09-18","kenya","Mkunguni",NA,NA,"Harriet Makungu","ZXJSE6692T",1,9,9,NA,NA,NA,"Gated",NA,23750,1,0,0,0,0,23750,2.63888888888889,475,52.7777777777778,1038.83422695985,115.426025217761,22.0884225780095,2.45426917533439,640.829347550308,71.2032608389231,502.032577484228,55.7813974982476,40.5083068311389,4.50092298123766
"1374","QAHYO6355S","2014-09-19","kenya","Mkunguni",NA,NA,"Harriet Makungu","ZXJSE6692T",1,9,9,NA,NA,NA,"Gated",NA,21825,1,0,0,0,0,21825,2.425,485,53.8888888888889,1060.70442121164,117.856046801293,22.5534420007044,2.50593800007827,654.320491709262,72.7022768565846,512.601684378633,56.955742708737,41.3611132907419,4.59567925452687
"1375","CTSXQ9999B","2014-09-19","kenya","Mkunguni",NA,NA,"Harriet Makungu","XPJRU7110P",1,6,6,NA,NA,NA,"Traditional","0",17820,1,0,0,0,0,17820,2.97,297,49.5,649.544769278053,108.257461546342,13.8110768540396,2.30184614233994,400.686981520929,66.7811635868215,313.902474763823,52.3170791273038,25.3283518502069,4.22139197503448
