"TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanLLopt","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"UWANC1354D",2016-11-07,"Kenya","Munje",NA,NA,"Musa","ZGIPY5881X",1,2,2,"Munje",NA,"1","Traditional","0","No",5455,0.8333,1091,0.1667,0,0,0,0,6546,"Catch",3.273,0.81,183,91,0.995495000056148,0.887189654034553,2,27.6916666666667,27.7039413382218,41,0.338151199763056,0.52554,0.80428700396022,426.533140694864,213.266570347432,6.51593554376511,0.428102725388528,10.0730922312475,5.03654611562377,0.153881641173962,18.1275020428742,2.51883502602085,1.25941751301043,0.0384789952034961,72.493830724779,196.103345660716,98.0516728303578,2.99577368867577,0.931141686465267,276.226318080216,138.113159040108,4.21977265628195,0.661052144737971,232.818591845254,116.409295922627,3.55665432088686,0.784301625367478,22.4871651158321,11.2435825579161,0.343525284384848,8.12018762967326
"HQDSF4698B",2016-11-05,"Kenya","Munje",NA,NA,"Musa","MCVSK7544D",1,3,3,"Munje",NA,"1","Traditional","0","No",59070,0.9387,0,0,2892,0.046,0,0,62926,"Catch",20.9753,0.2179,1011,337,1.0573071732849,0.991200017924528,2.04633333333333,26.8203333333333,27.5815424934481,41,0.338151199763056,0.52554,0.80428700396022,2243.18949133713,747.72983044571,3.56480547204197,0.450822368732296,46.7856421797712,15.5952140599237,0.0743502561417716,21.6151783513885,13.0473844957191,4.34912816523969,0.0207344889166943,77.5082546491833,983.812567397525,327.937522465842,1.56344367574218,1.02791937561352,1454.08137943087,484.693793143622,2.31077993107915,0.695476893044198,1369.36564008268,456.455213360894,2.17615236958123,0.738502537524556,84.2297957421121,28.076598580704,0.1338553153579,12.0062026874226
"NGHKV9270N",2016-11-05,"Kenya","Munje",NA,NA,"Musa","EVWBP9064Q",1,3,3,"Munje",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,22790,"Catch",7.5967,0.5589,401,134,1.73094386386952,1.49429139179659,3.5,31.588,28.0812637121544,41,0.338151199763056,0.52554,0.80428700396022,1258.96179704399,419.653932347998,5.52418515596312,0.318294010938917,14.6521443777656,4.88404812592185,0.0642919893715031,27.3488978588068,4.71021873044727,1.57007291014909,0.0206679189576449,85.0746054338646,417.832436005434,139.277478668478,1.83340252744815,0.959044740113926,4367.87382442281,1455.95794147427,19.1657473647337,0.0917425768481196,1184.25826734405,394.752755781349,5.19639432796862,0.338372136424853,33.6243218988099,11.2081072996033,0.147539806488854,11.9175637565551
"YORMA0200B",2016-11-05,"Kenya","Munje",NA,NA,"Musa","QUAWC7492V",1,1,1,"Munje",NA,"1","Gated","3","No",4790,0.6667,0,0,0,0,0,0,7185,"Catch",7.185,0.777,198,198,1.50497114418416,1.37665897951513,2.66,31.99,27.8519832985386,34,0.310033296321017,0.586434,0.719908631533294,831.004733864063,831.004733864063,11.5658278895485,0.238265790712558,29.8587665248908,29.8587665248908,0.415570863255265,6.63121833364897,7.86498481678815,7.86498481678815,0.109463950129271,25.1748737743728,447.253364426071,447.253364426071,6.22482066007058,0.442702091808922,2034.20443783686,2034.20443783686,28.3118223776876,0.0973353495436036,357.641290726254,357.641290726254,4.97761017016358,0.553627349901143,27.8773398095084,27.8773398095084,0.387993595121898,7.10254283059198
"ZCNCQ8028X",2016-11-05,"Kenya","Munje",NA,NA,"Musa","TXJQH6925M",1,3,3,"Munje",NA,"1","Traditional","0","No",63713,1,0,0,0,0,0,0,63713,"Catch",21.2377,0.2331,900,300,1.28486285563257,1.23288941775393,2,26.01,27.5,41,0.338151199763056,0.52554,0.80428700396022,1969.19229043084,656.397430143613,3.0907229143673,0.457243309541397,41.8703488194521,13.9567829398174,0.0657171202414767,21.5044781184553,12.3963810709736,4.13212702365785,0.0194565960965165,72.6341014240284,819.304567539804,273.101522513268,1.28592997903066,1.09898081333015,1214.7426200722,404.914206690735,1.90658518680992,0.741226976910121,951.642384772208,317.214128257403,1.49363926478459,0.946153738429301,76.7866936226474,25.5955645408825,0.120519664154329,11.7259899797852
"LEWYS1189R",2016-11-05,"Kenya","Munje",NA,NA,"Musa","OOVUT2069Z",1,3,3,"Munje",NA,"1","Traditional","0","No",41496,1,0,0,0,0,0,0,41496,"Catch",13.832,0.1969,593,198,0.968342653821426,0.929172639260725,2,26.01,27.5,41,0.338151199763056,0.52554,0.80428700396022,1296.46511524589,432.155038415297,3.1243134645409,0.457243309541397,27.5663513773558,9.18878379245195,0.0664313460992767,21.5044781184553,8.1614556851101,2.72048522837003,0.0196680539934213,72.6341014240284,539.408871210124,179.802957070041,1.29990570467063,1.09898081333015,799.755025742784,266.585008580928,1.92730630842198,0.741226976910121,626.536656700317,208.845552233439,1.5098724134864,0.946153738429301,50.5543669252614,16.8514556417538,0.121829494228989,11.7259899797852
"UJPAF3191D",2016-11-05,"Kenya","Munje",NA,NA,"Musa","QCDFK6304V",1,3,3,"Munje",NA,"1","Traditional","0","No",6330,0.2,4220,0.1333,12660,0.4,8440,0.266666666666667,31650,"Catch",10.55,0.3874,219,73,1.32323661188084,1.2870960273087,2.53333333333333,27.2733333333333,27.7738862559242,41,0.338151199763056,0.52554,0.80428700396022,1419.31339439239,473.104464797463,4.48440250992856,0.154130864165945,18.5052320992793,6.16841069975976,0.0584683478650214,11.8215215473315,2.46471139767475,0.821570465891584,0.00778739778096288,88.7568419598261,395.206584486474,131.735528162158,1.24867799205837,0.553533287620331,650.459890133847,216.819963377949,2.05516552964881,0.336315894827865,466.830280609735,155.610093536578,1.47497718992017,0.468607134297874,49.5513586963776,16.5171195654592,0.156560375028049,4.41481335235298
"MBIGK2566U",2016-11-05,"Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Gated","3","No",2284,0.25,0,0,0,0,0,0,9136,"Catch",9.136,0.7165,343,343,1.35917717007237,1.15555020245581,3.0900000333786,47.8575,27.7200656096227,34,0.310033296321017,0.586434,0.719908631533294,647.718672840258,647.718672840258,7.08974028940738,0.529242114476669,11.7023177085966,11.7023177085966,0.128090167563448,29.2933424417436,3.59144705286022,3.59144705286022,0.0393109353421653,95.4489917168609,341.523002540731,341.523002540731,3.73821149891343,1.0037391257683,2039.61044402423,2039.61044402423,22.3249829687416,0.168071310383978,814.895351906153,814.895351906153,8.91960761718644,0.420667511721773,28.145179812468,28.145179812468,0.308068955915806,12.1797054516647
"RHZGB9347V",2016-11-05,"Kenya","Munje",NA,NA,"Musa","CGBEK3148J",1,1,2,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,20853,"Catch",10.4265,0.6764,1289,645,3.31191170143286,2.88823667667463,3.62999996185303,26.1266666666667,28.1747086750108,34,0.310033296321017,0.586434,0.719908631533294,4412.99591438136,2206.49795719068,21.1624030805225,0.29213713880828,65.6606761703965,32.8303380851983,0.314874004557601,19.6342784630239,14.2516990581014,7.1258495290507,0.0683436390835918,90.4593897712956,1360.30657363988,680.15328681994,6.52331354548449,0.947727538028715,2895.06900275767,1447.53450137883,13.8832254484135,0.445308902403358,3101.06648251904,1550.53324125952,14.8710808158013,0.415727946262141,134.491190339493,67.2455951697464,0.644948881885066,9.58575797229323
"VHTZG2716Q",2016-11-05,"Kenya","Munje",NA,NA,"Musa","DTSOU9211T",1,2,2,"Munje",NA,"1","Traditional","0","No",9195,0.5556,0,0,0,0,0,0,16551,"Catch",8.2755,0.5195,354,177,1.23080314873056,1.10193504483156,2.74111109309726,31.16,27.7614464382817,41,0.338151199763056,0.52554,0.80428700396022,865.449939951722,432.724969975861,5.22898882213596,0.409544196189755,16.2917229035503,8.14586145177516,0.098433465673073,21.7558328298574,4.45710742905918,2.22855371452959,0.0269295355510796,79.5224269644351,342.968134948118,171.484067474059,2.07218980694894,1.033448778131,1344.52593303821,672.262966519103,8.12353291667094,0.263617079663965,756.394682838626,378.197341419313,4.57008448334618,0.468591342643823,33.9610907169141,16.980545358457,0.205190566835321,10.4366494867455
"VMJUI9414R",2016-11-02,"Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Gated","3","No",6020,0.2868,3010,0.1434,0,0,3010,0.143401619818961,20990,"Catch",20.99,0.3486,645,645,1.93567328173198,1.77659965603281,2.82333334445953,35.5516666666667,27.8871287128713,34,0.310033296321017,0.586434,0.719908631533294,2555.56358279758,2555.56358279758,12.1751480838379,0.252390511565326,35.5179512460133,35.5179512460133,0.169213679113927,18.1598312225962,5.80825753385082,5.80825753385082,0.0276715461355446,111.048794968355,774.551500151545,774.551500151545,3.69009766627701,0.832739979037937,1327.9189751069,1327.9189751069,6.32643627968983,0.485722406329858,1250.11978682168,1250.11978682168,5.95578745508183,0.515950556738133,93.3077980746156,93.3077980746156,0.4445345310844,6.91260551968241
"AHHRE8026B",2016-11-15,"Kenya","Munje",NA,NA,"Musa","QUAWC7492V",1,3,3,"Munje",NA,"1","Traditional","0","No",6940,0.1818,0,0,0,0,6940,0.181818181818182,38170,"Catch",12.7233,0.2612,586,195,1.61052414544885,1.3771368883173,3.28363636363636,39.6518181818182,27.7508645533141,41,0.338151199763056,0.52554,0.80428700396022,811.098388282051,270.36612942735,2.12496302929539,0.72272366517902,10.4943213409603,3.49810711365343,0.0274936372569041,55.8587812355247,4.0231206809923,1.34104022699743,0.0105400070238205,145.70778420085,558.054913128197,186.018304376066,1.46202492305003,1.05043426051754,5954.38119561587,1984.79373187196,15.5996363521506,0.0984485172752479,1879.00591663325,626.335305544415,4.9227296741767,0.311973472148687,19.4254089318669,6.47513631062229,0.050891823243036,30.1769708970376
"SWMXS9424M",2016-11-15,"Kenya","Munje",NA,NA,"Musa","ZSQHS9686H",1,1,1,"Munje",NA,"1","Gated","3","No",0,0,22585,1,0,0,0,0,22585,"Catch",22.585,0.2991,542,542,2.29745401761162,1.66517280527835,2,36.1,28,34,0.310033296321017,0.586434,0.719908631533294,1461.37872641435,1461.37872641435,6.47057217805776,0.37091001134932,41.2624528248558,41.2624528248558,0.182698484945122,13.1363979330256,7.51198642390965,7.51198642390965,0.0332609538362172,72.1566799261988,797.223841887153,797.223841887153,3.52988196540692,0.679909420065645,1034.5527246375,1034.5527246375,4.5807072155745,0.523936564170692,977.151249182087,977.151249182087,4.32654969750758,0.554714534166239,116.415835631713,116.415835631713,0.515456434056734,4.65606759646314
"XSMVN3825D",2016-11-15,"Kenya","Munje",NA,NA,"Musa","CRZKH2516T",1,2,2,"Munje",NA,"1","Traditional","0","No",12960,0.3636,0,0,0,0,6480,0.181818181818182,35640,"Catch",17.82,0.0347,633,316,1.24182634249423,1.08754401183714,3.18181815060702,32.29,27.666049382716,41,0.338151199763056,0.52554,0.80428700396022,1389.20457172551,694.602285862756,3.89788039204689,0.455368498546083,24.9252700533932,12.4626350266966,0.0699362234943693,25.3798654395674,6.93991409334806,3.46995704667403,0.0194722617658475,91.1538660984795,472.538996689126,236.269498344563,1.32586699407723,1.33872549023964,1790.07644519551,895.038222597754,5.02266118180558,0.353392728951812,1098.99752274907,549.498761374533,3.08360696618705,0.575615492214755,48.3564848917098,24.1782424458549,0.135680372872362,13.0820096087764
"IYMPW6127R",2016-11-15,"Kenya","Munje",NA,NA,"Musa","MJHMG1103W",1,1,1,"Munje",NA,"1","Traditional","0","No",0,0,3145,0.1667,6290,0.3333,3145,0.166666666666667,18870,"Catch",18.87,0.0957,467,467,1.65592204540653,1.41486562444463,2.96500002543132,38.0583333333333,28.1942766295707,41,0.338151199763056,0.52554,0.80428700396022,1190.07490282963,1190.07490282963,6.30670324763978,0.392244218317767,25.332705989105,25.332705989105,0.134248574399073,18.4267721024655,5.22867435252013,5.22867435252013,0.0277089260864872,89.2769311163948,569.088050902713,569.088050902713,3.01583492794231,0.820259710706526,3407.65435433148,3407.65435433148,18.0585816339771,0.13698572433165,772.348151454523,772.348151454523,4.09299497326191,0.60439064833767,69.9567721477332,69.9567721477332,0.370730112070658,6.67269208782563
"NWIPZ5937H",2016-11-15,"Kenya","Munje",NA,NA,"Musa","FZDYE1700L",1,1,9,"Munje",NA,"1","Gated","3","No",0,0,0,0,0,0,0,0,9040,"Catch",1.0044,0.9688,419,47,1.55110762817294,1.27538307192495,3.4350000333786,52.28,27.6469026548673,34,0.310033296321017,0.586434,0.719908631533294,592.605688111989,65.8450764568876,6.55537265610607,0.706709382649153,11.6441154512572,1.29379060569525,0.12880658685019,35.9666650294834,2.66285700060483,0.295873000067203,0.0294563827500534,157.274686513349,438.610602323079,48.734511369231,4.85188719383937,0.954833279865663,2208.50377356878,245.389308174309,24.4303514775308,0.189630647233737,1217.14037778735,135.23781975415,13.4639422321609,0.344085207953861,33.4003704918446,3.71115227687162,0.369473124909785,12.5387830683573
"JGMTC1337F",2016-11-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","HPTNC4987Z",1,4,9,"Vanga",NA,"1","Gated","4","No",0,0,0,0,0,0,3327,0.75,4436,"Catch",0.4929,0.8944,177,20,0.752947265411014,0.660673228830402,4.005,43.985,28.2376916140667,26,0.191892493959011,0.300129,0.675433822403749,421.76284795979,46.8625386621989,9.5077287637464,0.420710360948902,6.41897280320209,0.713219200355788,0.14470182153296,27.6430521580469,2.33951464673095,0.259946071858994,0.0527392841914099,75.8447912467403,204.158681241501,22.6842979157224,4.60231472591302,0.869127871129342,653.967315043043,72.6630350047826,14.742274910799,0.271328544895736,397.760747754344,44.1956386393715,8.96665346605824,0.446097311013672,12.0106214988173,1.33451349986859,0.270753415212294,14.7735901941021
"VQWFM4255Z",2016-11-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","KDMIX6388H",1,5,9,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,1718,0.327862595419847,5240,"Catch",0.5822,0.7501,131,15,0.816686162438328,0.68048651555798,3.75333334128062,38.8483333333333,27.423976023976,40,0.400466342489182,0.396814,0.651173140314551,431.407888501038,47.9342098334487,8.23297497139385,0.303193343205835,5.71743826439042,0.635270918265602,0.109111417259359,22.8773786355777,1.60483247000576,0.178314718889528,0.0306265738550717,81.5038344778324,189.823364387024,21.0914849318916,3.62258328982871,0.689061646454208,833.34938449049,92.5943760544988,15.9036142078338,0.156956976790679,478.757766498108,53.1953073886787,9.13659859729214,0.273207056162747,12.1482980722089,1.3498108969121,0.231837749469635,10.7669402925851
"KRNNH5801J",2016-11-29,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","WAUKL7829V",1,3,4,"Vanga",NA,"1","Gated","4","No",5043,1,0,0,0,0,0,0,5043,"Catch",1.2608,0.7299,336,84,1.39840887543266,1.34184243606706,2,26.01,27.5,26,0.191892493959011,0.300129,0.675433822403749,735.275930745055,183.818982686264,14.5801295011909,0.457243309541397,15.6339529910038,3.90848824775094,0.310012948463291,21.5044781184553,4.62867982681176,1.15716995670294,0.0917842519692993,72.6341014240284,305.919808537186,76.4799521342964,6.06622662179627,1.09898081333015,453.572266624028,113.393066656007,8.99409610596923,0.741226976910121,355.333373789889,88.8333434474723,7.04607126293653,0.946153738429301,28.6713531718503,7.16783829296258,0.568537639735283,11.7259899797852
"QVVKH2860X",2016-11-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","KMKAZ3824O",1,5,4,"Vanga",NA,"1","Gated","4","No",3024,0.75,0,0,0,0,0,0,4032,"Catch",1.008,0.784,164,41,0.746812437993587,0.693387234302655,2.3575000166893,35.73,27.5,26,0.191892493959011,0.300129,0.675433822403749,331.212288438727,82.8030721096818,8.21459048707161,0.494546868330648,7.1720598929271,1.79301497323177,0.177878469566644,22.8386269001372,2.00032023126114,0.500080057815285,0.0496111168467544,81.8868886291918,152.125445275062,38.0313613187655,3.77295251178229,1.07674294529642,223.149095878863,55.7872739697157,5.53445178270989,0.734038376247419,214.615235010509,53.6538087526272,5.32279848736381,0.763226338484215,14.536495867002,3.63412396675049,0.360528171304612,11.2681901813647
"BBQBC8605Y",2016-11-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","STYYO6581J",1,5,5,"Vanga",NA,"1","Gated","4","No",1370,0.1429,0,0,0,0,0,0,9590,"Catch",1.918,0.5891,274,55,0.624172090569399,0.51253983598906,3.22571434293474,59.3357142857143,27.5,26,0.191892493959011,0.300129,0.675433822403749,411.40300167382,82.280600334764,4.2899165972244,0.666013614108826,9.6483981595024,1.92967963190048,0.10060894848282,28.3984963587086,2.00095573139666,0.400191146279332,0.0208650232679526,136.934563669107,270.720465565671,54.1440931131342,2.82294541778594,1.01211409867915,384.701503136019,76.9403006272039,4.01148595553722,0.71224052353942,578.034582845731,115.606916569146,6.02747218817238,0.474020081378291,27.3120629890949,5.46241259781897,0.284797320011417,10.032197132432
"ZOMWH4091P",2016-11-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","LZZQI5769G",1,7,7,"Vanga",NA,"1","Multiple","Multiple","No",7250,0.7143,0,0,0,0,0,0,10150,"Catch",1.45,0.4289,290,41,0.753589747215059,0.694896433739196,2.40857144764491,37.1185714285714,27.5,NA,NA,NA,NA,576.262247449934,82.3231782071334,5.6774605660092,0.503243100312928,12.5309255564025,1.79013222234322,0.12345739464436,23.1427438216507,3.44591272292458,0.492273246132084,0.033949879043592,84.1576741252674,270.485118901743,38.6407312716775,2.66487801873638,1.07214770696996,395.886275837179,56.5551822624541,3.90035739741063,0.732533602956401,395.526011964261,56.5037159948944,3.89680799964789,0.733200829345717,25.9489886907996,3.70699838439994,0.2556550609931,11.1757727229972
"LCQTI9252Y",2016-11-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","PMQLT2798H",1,7,1,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,0,0,8848,"Catch",8.848,2.7982,253,253,0.560293591891352,0.443315912122454,3.4300000667572,64.89,27.5,40,0.400466342489182,0.396814,0.651173140314551,345.87749453611,345.87749453611,3.90910369050757,0.730894620186418,8.34704113281054,8.34704113281054,0.0943381683183831,30.2861811721874,1.52839208749143,1.52839208749143,0.0172738707899121,165.402583583722,253.612629088788,253.612629088788,2.86632718228739,0.99679578618893,357.634859839996,357.634859839996,4.04198530560574,0.706866215762919,585.050572577342,585.050572577342,6.6122352235233,0.432099397640673,25.9065408636373,25.9065408636373,0.292795443757203,9.75815340730544
"BJPID3482X",2016-11-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","RKQRG6286Y",1,5,6,"Vanga",NA,"1","Traditional","0","No",0,0,2046,0.6667,0,0,0,0,3069,"Catch",0.5115,0.7804,133,22,1.35381023075286,1.00975619452446,2.66333333333333,24.37,27.9428152492669,40,0.400466342489182,0.396814,0.651173140314551,557.478151723664,92.9130252872773,18.1648143279135,0.239435392377789,9.55788753924946,1.59298125654158,0.311433285736379,13.9654290188982,1.10931690623836,0.184886151039726,0.0361458750810804,120.326301032069,196.073088240495,32.6788480400824,6.38882659630155,0.680766550870456,322.51507809216,53.75251301536,10.5088001985064,0.413872122784465,268.831465242352,44.8052442070586,8.75957853510432,0.496519259304962,21.1622805941996,3.52704676569994,0.68954970981426,6.30744873672006
"WROJM5909V",2016-11-28,"Kenya","Vanga",NA,NA,"Mesaidi/Ferunzi","ILMVK2298D",1,5,5,"Vanga",NA,"1","Traditional","0","No",0,0,0,0,0,0,1254,0.142857142857143,8778,"Catch",1.7556,0.2464,144,29,1.01271590812222,0.830887253586502,3.81285713876997,32.2214285714286,27.6241626794258,40,0.400466342489182,0.396814,0.651173140314551,716.938830906292,143.387766181258,8.16745079638063,0.200574991618491,7.30670402233225,1.46134080446645,0.0832388245879727,19.6805563165675,2.75094565657312,0.550189131314624,0.0313390938320018,52.2729337296808,231.574573894505,46.3149147789009,2.63812456020169,0.620966272685485,1264.72151373237,252.944302746474,14.4078550208746,0.113700920272658,676.86466528664,135.372933057328,7.71092122677876,0.212450150487769,12.3370737498122,2.46741474996245,0.140545383342586,11.6559244855117
