"","TripID","Date","Country","Site","Latitude","Longitude","Observer","Fisher","TotalCrew","TrapsOwned","TrapsFished","TrapLocation","Depth_m","SoakTime_Days","TrapType","GapSize_cm","B.undulatus","BrowserMass_g","BrowserMassRatio","ScraperMass_g","ScraperMassRatio","GrazerMass_g","GrazerMassRatio","PredatorMass_g","PredatorMassRatio","TotalCatch_g","LowNoCatch","CPUE_kgPerTrap","CPUE_DistFromMean","TotalValue_KSH","ValuePUE","MeanLLmat","MeanTrophLevel","MeanVulnerability","MTC_degC","FECount","FRic","FEve","FDiv","TotalCa_mg","CaPUE","CaConc_mgPer100g","CaPrice_KSHPermg","TotalFe_mg","FePUE","FeConc_mgPer100g","FePrice_KSHPermg","TotalOmega3_g","Omega3PUE","Omega3Conc_gPer100g","Omega3Price_KSHPerg","TotalProtein_g","ProteinPUE","ProteinConc_gPer100g","ProteinPrice_KSHPerg","TotalVA_ug","VAPUE","VAConc_ugPer100g","VAPrice_KSHPerug","TotalSe_ug","SePUE","SeConc_ugPer100g","SePrice_KSHPerug","TotalZn_ug","ZnPUE","ZnConc_ugPer100g","ZnPrice_KSHPerug"
"1318","LAELL7677W",2014-10-15,"Kenya","Jimbo",NA,NA,"Ali Shilingi","WHNLD7776Y",1,8,8,"Mijira",NA,NA,"Traditional","0","No",18800,1,0,0,0,0,0,0,18800,"Catch",2.35,0.3055,0,0,1.05317668431022,NA,NA,NA,NA,NA,NA,NA,1027.89912983396,128.487391229245,5.46754856294657,0,21.855912866662,2.73198910833275,0.116254855673734,0,6.4707897638356,0.80884872047945,0.0344190944884872,0,427.668976836637,53.4586221045796,2.2748349831736,0,634.083775470831,79.2604719338539,3.37278603973846,0,496.748024037026,62.0935030046282,2.6422767236012,0,40.0819036013375,5.01023795016718,0.213201614900731,0
"1319","ASWBH0971X",2014-10-15,"Kenya","Jimbo",NA,NA,"Ali Shilingi","FURER9110S",1,4,4,"Mijira",NA,NA,"Traditional","0","No",19360,1,0,0,0,0,0,0,19360,"Catch",4.84,0.4304,0,0,1.04249439428956,NA,NA,NA,NA,NA,NA,NA,1058.51740178646,264.629350446614,5.46754856294658,0,22.5069400584349,5.62673501460873,0.116254855673734,0,6.66353669297113,1.66588417324278,0.0344190944884872,0,440.408052742409,110.102013185602,2.2748349831736,0,652.971377293366,163.242844323342,3.37278603973846,0,511.544773689192,127.886193422298,2.6422767236012,0,41.2758326447816,10.3189581611954,0.213201614900731,0
"1320","SLHYN7938I",2014-10-16,"Kenya","Jimbo",NA,NA,"Ali Shilingi","ZARDC3850G",1,6,6,"Mijira",NA,NA,"Traditional","0","No",46420,1,0,0,0,0,0,0,46420,"Catch",7.7367,1.2865,0,0,0.959463867310743,NA,NA,NA,NA,NA,NA,NA,975.410663629669,162.568443938278,2.10127243349778,0,20.7398662521942,3.4566443753657,0.0446787295394101,0,6.14036645674612,1.02339440945769,0.0132278467400821,0,405.83056099817,67.6384268330284,0.874257994395024,0,601.705029489342,100.284171581557,1.29621936555222,0,471.382167490454,78.5636945817423,1.01547214022071,0,38.0351680982904,6.33919468304841,0.0819370273552142,0
"1321","NUOZE7928S",2014-10-17,"Kenya","Jimbo",NA,NA,"Ali Shilingi","ZARDC3850G",1,6,6,"Mijira",NA,NA,"Traditional","0","No",54860,1,0,0,0,0,0,0,54860,"Catch",9.1433,1.7022,0,0,0.826794307333798,NA,NA,NA,NA,NA,NA,NA,892.303925472881,148.717320912147,1.62651098336289,0,18.9727924459534,3.16213207432557,0.0345840183119822,0,5.61719622052112,0.936199370086853,0.010239147321402,0,371.253069253932,61.8755115423219,0.676728161235748,0,550.438681685317,91.7397802808862,1.00335158892694,0,431.219561291716,71.8699268819526,0.786036385876259,0,34.7945035517993,5.79908392529989,0.0634241770904107,0
"1322","DLFRK4440B",2014-10-16,"Kenya","Jimbo",NA,NA,"Ali Shilingi","LZJIE4466H",1,5,5,"Mijira",NA,NA,"Traditional","0","No",22360,1,0,0,0,0,0,0,22360,"Catch",4.472,0.3216,0,0,1.19156089594158,NA,NA,NA,NA,NA,NA,NA,1014.77701328288,202.955402656577,4.53835873561218,0,21.5769012130451,4.31538024260901,0.0964977692891103,0,6.38818393706323,1.27763678741265,0.0285696956040395,0,422.20937287702,84.441874575404,1.88823512020134,0,625.989088975459,125.197817795092,2.79959342117826,0,490.406559900383,98.0813119800766,2.19323148434876,0,39.5702197255757,7.91404394511514,0.176968782314739,0
"1323","NMREP2680K",2014-10-18,"Kenya","Jimbo",NA,NA,"Ali Shilingi","UJKRX0377K",1,6,6,"Mijira",NA,NA,"Traditional","0","No",33540,0.8571,0,0,0,0,0,0,39130,"Catch",6.5217,0.9274,0,0,1.28095954362666,NA,NA,NA,NA,NA,NA,NA,1240.13899292498,206.689832154164,3.16927930724504,0,30.1359450191556,5.02265750319261,0.077014937437147,0,7.1829337398505,1.19715562330842,0.0183565901861756,0,585.924021957699,97.6540036596164,1.49737802698109,0,814.205665586994,135.700944264499,2.08077093173267,0,699.478320362837,116.579720060473,1.78757556954469,0,70.3304189510309,11.7217364918385,0.179735289933634,0
"1324","JDZCJ8191O",2014-10-20,"Kenya","Jimbo",NA,NA,"Ali Shilingi","ZKPPP5640F",1,8,8,"Mijira",NA,NA,"Traditional","0","No",0,0,0,0,0,0,0,0,20720,"Catch",2.59,0.2346,0,0,1.36201222280841,NA,NA,NA,NA,NA,NA,NA,1221.73418809462,152.716773511827,5.89640052169217,0,28.0165119623664,3.5020639952958,0.135214826073197,0,5.56748149368523,0.695935186710654,0.0268700844289828,0,477.259831364181,59.6574789205227,2.30337756449895,0,543.736809265828,67.9671011582285,2.6242123999316,0,925.095074418566,115.636884302321,4.46474456765717,0,70.0817209478507,8.76021511848134,0.338232243956808,0
"1325","RYIRL3490Q",2014-08-31,"kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,4,4,NA,NA,NA,"Traditional","0","No",3780,1,0,0,0,0,0,0,3780,"Catch",0.945,0.8212,0,0,1.02452872470935,NA,NA,NA,NA,NA,NA,NA,413.346671358761,103.33666783969,10.9350971258932,0,8.7888670889343,2.19721677223357,0.232509711347468,0,2.60208354332964,0.650520885832409,0.0688381889769745,0,171.977524727924,42.994381181981,4.5496699663472,0,254.982624604228,63.7456561510569,6.74557207947692,0,199.756120304251,49.9390300760627,5.2845534472024,0,16.1180420864953,4.02951052162382,0.426403229801463,0
"1326","MSIBM5441F",2014-09-01,"kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Traditional","0","No",12480,1,0,0,0,0,0,0,12480,"Catch",2.08,0.6066,0,0,0.966261688232985,NA,NA,NA,NA,NA,NA,NA,682.350060655733,113.725010109289,5.46754856294658,0,14.508605988082,2.41810099801367,0.116254855673734,0,4.29550299216321,0.715917165360535,0.0344190944884872,0,283.899405900065,47.3165676500109,2.2748349831736,0,420.92369775936,70.15394962656,3.37278603973846,0,329.75613510543,54.959355850905,2.6422767236012,0,26.6075615396113,4.43459358993521,0.213201614900731,0
"1327","IUJGR7788G",2014-09-01,"kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,4,4,NA,NA,NA,"Traditional","0","No",26620,1,0,0,0,0,0,0,26620,"Catch",6.655,0.2588,0,0,1.03468131439841,NA,NA,NA,NA,NA,NA,NA,1058.51740178646,264.629350446614,3.97639895487024,0,22.5069400584349,5.62673501460873,0.0845489859445339,0,6.66353669297113,1.66588417324278,0.0250320687188998,0,440.408052742409,110.102013185602,1.65442544230807,0,652.971377293366,163.242844323342,2.45293530162797,0,511.544773689192,127.886193422298,1.92165579898269,0,41.2758326447816,10.3189581611954,0.155055719927805,0
"1328","RQEVJ2443Y",2014-09-01,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0","No",24180,1,0,0,0,0,0,0,24180,"Catch",3.4543,0.3466,0,0,0.814119981878043,NA,NA,NA,NA,NA,NA,NA,881.368828346988,125.909832620998,3.64503237529772,0,18.7402827346059,2.67718324780085,0.0775032371158228,0,5.54835803154414,0.792622575934878,0.0229460629923248,0,366.703399287584,52.3861998982263,1.51655665544907,0,543.69310960584,77.6704442294057,2.24852402649231,0,425.935007844513,60.8478582635019,1.76151781573413,0,34.3681003219979,4.90972861742827,0.142134409933821,0
"1329","HJBVD3967K",2014-09-01,"kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,6,6,NA,NA,NA,"Traditional","0","No",19035,1,0,0,0,0,0,0,19035,"Catch",3.1725,0.3999,0,0,1.02722627269436,NA,NA,NA,NA,NA,NA,NA,925.109216850561,154.184869475093,4.86004316706362,0,19.6703215799958,3.2783869299993,0.103337649487764,0,5.82371078745204,0.97061846457534,0.0305947506564331,0,384.902079152973,64.1503465254955,2.02207554059876,0,570.675397923748,95.1125663206247,2.99803203532308,0,447.073221633323,74.5122036055538,2.34869042097884,0,36.0737132412037,6.01228554020062,0.189512546578428,0
"1330","MHQUX5789P",2014-09-01,"kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,5,5,NA,NA,NA,"Traditional","0","No",45500,1,0,0,0,0,0,0,45500,"Catch",9.1,0.7213,0,0,1.02522237990549,NA,NA,NA,NA,NA,NA,NA,1421.56262636611,284.312525273222,3.1243134645409,0,30.2262624751709,6.04525249503418,0.0664313460992767,0,8.94896456700669,1.78979291340134,0.0196680539934213,0,591.457095625136,118.291419125027,1.29990570467063,0,876.924370332,175.3848740664,1.92730630842198,0,686.991948136312,137.398389627262,1.5098724134864,0,55.4324198741901,11.086483974838,0.121829494228989,0
"1331","WZZCI4334S",2014-09-02,"kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,3,3,NA,NA,NA,"Traditional","0","No",19350,1,0,0,0,0,0,0,19350,"Catch",6.45,0.2201,0,0,0.992697658486149,NA,NA,NA,NA,NA,NA,NA,940.418352826811,313.472784275604,4.86004316706362,0,19.9958351758823,6.66527839196076,0.103337649487764,0,5.9200842520198,1.97336141733993,0.0305947506564331,0,391.271617105859,130.42387236862,2.02207554059876,0,580.119198835015,193.373066278338,2.99803203532308,0,454.471596459406,151.490532153135,2.34869042097884,0,36.6706777629258,12.2235592543086,0.189512546578428,0
"1332","OUIPV2396W",2014-09-02,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0","No",24885,1,0,0,0,0,0,0,24885,"Catch",3.555,0.3275,0,0,0.984065504934095,NA,NA,NA,NA,NA,NA,NA,828.880362142701,118.4114803061,3.33084332787905,0,17.6242361201381,2.51774801716259,0.0708227290341093,0,5.21793472445467,0.745419246350667,0.0209681925837037,0,344.864983449118,49.2664262070168,1.38583477375575,0,511.314363624351,73.044909089193,2.054709116433,0,400.569151297942,57.2241644711346,1.60968113842854,0,32.3213648189509,4.61733783127869,0.129882920711074,0
"1333","HVVQH7423S",2014-09-02,"kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,8,8,NA,NA,NA,"Traditional","0","No",8295,1,0,0,0,0,0,0,8295,"Catch",1.0369,0.8039,0,0,0.997013735262175,NA,NA,NA,NA,NA,NA,NA,293.060602973936,36.632575371742,3.53297893880574,0,6.23126026411215,0.778907533014019,0.0751206782894774,0,1.84486346458292,0.230607933072865,0.0222406686507886,0,121.931155098105,15.2413943872631,1.46993556477523,0,180.781331729982,22.5976664662477,2.17940122640122,0,141.626032385024,17.703254048128,1.70736627347829,0,11.4276065586792,1.4284508198349,0.137764997693541,0
"1334","MILQM8500V",2014-09-03,"kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,8,8,NA,NA,NA,"Traditional","0","No",2765,1,0,0,0,0,0,0,2765,"Catch",0.3456,0.9346,0,0,1.00996196559026,NA,NA,NA,NA,NA,NA,NA,87.4807770071452,10.9350971258932,3.16386173624395,0,1.86007769077975,0.232509711347468,0.0672722492144574,0,0.550705511815796,0.0688381889769745,0.0199170167021988,0,36.3973597307776,4.5496699663472,1.3163602072614,0,53.9645766358154,6.74557207947692,1.95170259080707,0,42.2764275776192,5.2845534472024,1.52898472251787,0,3.4112258384117,0.426403229801463,0.123371639725559,0
"1335","NQLBZ8663X",2014-09-03,"kenya","Mkunguni",NA,NA,"Harriet Makungu","CFFJI2323D",1,3,3,NA,NA,NA,"Traditional","0","No",5675,1,0,0,0,0,0,0,5675,"Catch",1.8917,0.6422,0,0,1.04103771837765,NA,NA,NA,NA,NA,NA,NA,496.453409515549,165.484469838516,8.74807770071452,0,10.5559408951751,3.51864696505835,0.186007769077975,0,3.12525377955464,1.04175125985155,0.0550705511815796,0,206.555016472163,68.8516721573876,3.63973597307776,0,306.248972408252,102.082990802751,5.39645766358154,0,239.918726502989,79.9729088343297,4.22764275776192,0,19.3587066329864,6.45290221099547,0.34112258384117,0
"1336","LEFTX4559A",2014-09-03,"kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,5,5,NA,NA,NA,"Traditional","0","No",5910,1,0,0,0,0,0,0,5910,"Catch",1.182,0.7764,0,0,0.967880217023995,NA,NA,NA,NA,NA,NA,NA,430.84282676019,86.168565352038,7.29006475059543,0,9.16088262709025,1.83217652541805,0.155006474231645,0,2.7122246456928,0.542444929138559,0.0458921259846497,0,179.25699667408,35.8513993348159,3.03311331089813,0,265.775539931391,53.1551079862782,4.49704805298462,0,208.211405819775,41.6422811639549,3.52303563146827,0,16.8002872541776,3.36005745083552,0.284268819867642,0
"1337","ZKNFV3326E",2014-09-03,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0","No",3090,1,0,0,0,0,0,0,3090,"Catch",0.4414,0.9165,0,0,1.18476307501934,NA,NA,NA,NA,NA,NA,NA,450.526001586798,64.3608573695426,14.5801295011909,0,9.57940010751569,1.3684857296451,0.310012948463291,0,2.83613338585135,0.405161912264478,0.0917842519692993,0,187.446402613505,26.778057516215,6.06622662179627,0,277.917569674449,39.7025099534928,8.99409610596923,0,217.723602024739,31.1033717178198,7.04607126293653,0,17.5678130678203,2.50968758111718,0.568537639735283,0
"1338","KTALY8707C",2014-09-04,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0","No",69720,1,0,0,0,0,0,0,69720,"Catch",9.96,0.884,0,0,1.17338712980252,NA,NA,NA,NA,NA,NA,NA,2178.27134747792,311.181621068274,3.1243134645409,0,46.3159345004157,6.61656207148796,0.0664313460992767,0,13.7125672442133,1.95893817774476,0.0196680539934213,0,906.294257296363,129.470608185195,1.29990570467063,0,1343.7179582318,191.959708318829,1.92730630842198,0,1052.68304668272,150.383292383245,1.5098724134864,0,84.9395233764513,12.1342176252073,0.121829494228989,0
"1339","FZPZD9652A",2014-09-04,"kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Traditional","0","No",3200,1,0,0,0,0,0,0,3200,"Catch",0.64,0.8789,0,0,0.964319453683773,NA,NA,NA,NA,NA,NA,NA,349.923108028581,69.9846216057162,10.9350971258932,0,7.44031076311898,1.4880621526238,0.232509711347468,0,2.20282204726318,0.440564409452637,0.0688381889769745,0,145.58943892311,29.1178877846221,4.5496699663472,0,215.858306543262,43.1716613086523,6.74557207947692,0,169.105710310477,33.8211420620954,5.2845534472024,0,13.6449033536468,2.72898067072936,0.426403229801463,0
"1340","KBCLW3319K",2014-09-04,"kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Traditional","0","No",3150,1,0,0,0,0,0,0,3150,"Catch",0.7875,0.851,0,0,0.858467670751717,NA,NA,NA,NA,NA,NA,NA,275.564447572507,68.8911118931268,8.74807770071452,0,5.8592447259562,1.46481118148905,0.186007769077975,0,1.73472236221976,0.433680590554939,0.0550705511815796,0,114.651683151949,28.6629207879874,3.63973597307776,0,169.988416402819,42.4971041007046,5.39645766358154,0,133.1707468695,33.2926867173751,4.22764275776192,0,10.7453613909969,2.68634034774921,0.34112258384117,0
"1341","YKHMA9526J",2014-09-05,"kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Traditional","0","No",17190,1,0,0,0,0,0,0,17190,"Catch",2.865,0.4581,0,0,0.921482391681708,NA,NA,NA,NA,NA,NA,NA,835.441420418237,139.240236736373,4.86004316706362,0,17.7637419469466,2.96062365782443,0.103337649487764,0,5.25923763784085,0.876539606306809,0.0305947506564331,0,347.594785428926,57.9324642381544,2.02207554059876,0,515.361706872037,85.8936178120062,2.99803203532308,0,403.739883366263,67.2899805610439,2.34869042097884,0,32.5772067568317,5.42953445947196,0.189512546578428,0
"1342","JQIXW5266A",2014-09-05,"kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Gated",NA,"No",27665,1,0,0,0,0,0,0,27665,"Catch",6.9162,0.6384,0,0,0.933331984284981,NA,NA,NA,NA,NA,NA,NA,1100.07077086485,275.017692716213,3.97639895487024,0,23.3904769615553,5.84761924038883,0.0845489859445339,0,6.92512181108363,1.73128045277091,0.0250320687188998,0,457.696798614528,114.424199653632,1.65442544230807,0,678.604551195379,169.651137798845,2.45293530162797,0,531.626076788561,132.90651919714,1.92165579898269,0,42.8961649180271,10.7240412295068,0.155055719927805,0
"1343","QWCCE3503F",2014-09-05,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0","No",75600,1,0,0,0,0,0,0,75600,"Catch",10.8,1.0429,0,0,1.17958378288811,NA,NA,NA,NA,NA,NA,NA,2204.51558058006,314.930797225723,2.91602590023817,0,46.8739578076496,6.69627968680709,0.0620025896926582,0,13.8777788977581,1.98253984253686,0.0183568503938599,0,917.213465215596,131.030495030799,1.21324532435925,0,1359.90733122255,194.272475888936,1.79881922119385,0,1065.365974956,152.195139279429,1.40921425258731,0,85.9628911279748,12.2804130182821,0.113707527947057,0
"1344","QHSBN5974I",2014-09-06,"kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Multiple","Multiple","No",62100,1,0,0,0,0,0,0,62100,"Catch",12.42,0.4543,0,0,1.02106044872861,NA,NA,NA,NA,NA,NA,NA,2322.61462953971,464.522925907941,3.74012017639244,0,49.3850626902023,9.87701253804045,0.0795250606927573,0,14.6212313387094,2.92424626774188,0.0235446559399507,0,966.349900852145,193.269980170429,1.55611900298252,0,1432.7595096809,286.55190193618,2.3071811750095,0,1122.43915218579,224.487830437158,1.80747045440546,0,90.5680460098306,18.1136092019661,0.145842264106007,0
"1345","PNJIU6477N",2014-09-06,"kenya","Mkunguni",NA,NA,"Harriet Makungu","JKZVR4126A",1,4,4,NA,NA,NA,"Traditional","0","No",3250,1,0,0,0,0,0,0,3250,"Catch",0.8125,0.8463,0,0,0.792431696078508,NA,NA,NA,NA,NA,NA,NA,284.312525273222,71.0781313183055,8.74807770071452,0,6.04525249503418,1.51131312375854,0.186007769077975,0,1.78979291340134,0.447448228350334,0.0550705511815796,0,118.291419125027,29.5728547812568,3.63973597307776,0,175.3848740664,43.8462185166,5.39645766358154,0,137.398389627262,34.3495974068156,4.22764275776192,0,11.086483974838,2.77162099370951,0.34112258384117,0
"1346","IQFJE1675E",2014-09-06,"kenya","Mkunguni",NA,NA,"Harriet Makungu","GVJTJ4269B",1,7,7,NA,NA,NA,"Multiple","Multiple","No",67200,1,0,0,0,0,0,0,67200,"Catch",9.6,0.1241,0,0,1.13271118910046,NA,NA,NA,NA,NA,NA,NA,1959.56940496005,279.938486422865,2.91602590023817,0,41.6657402734663,5.95224861049519,0.0620025896926582,0,12.3358034646738,1.76225763781055,0.0183568503938599,0,815.300857969418,116.471551138488,1.21324532435925,0,1208.80651664226,172.686645234609,1.79881922119385,0,946.99197773867,135.284568248381,1.40921425258731,0,76.4114587804221,10.9159226829174,0.113707527947057,0
"1347","AXCEW5746R",2014-09-06,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,7,7,NA,NA,NA,"Traditional","0","No",74250,1,0,0,0,0,0,0,74250,"Catch",10.6071,1.0064,0,0,1.15757179133037,NA,NA,NA,NA,NA,NA,NA,2165.14923092684,309.307032989549,2.91602590023817,0,46.0369228467987,6.57670326382839,0.0620025896926582,0,13.629961417441,1.94713734534871,0.0183568503938599,0,900.834653336746,128.690664762392,1.21324532435925,0,1335.62327173643,190.803324533776,1.79881922119385,0,1046.34158254608,149.477368935154,1.40921425258731,0,84.4278395006896,12.0611199286699,0.113707527947057,0
"1348","UGRNA4294V",2014-09-07,"kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Gated",NA,"No",9450,1,0,0,0,0,0,0,9450,"Catch",1.575,0.6269,0,0,0.932272583621774,NA,NA,NA,NA,NA,NA,NA,590.49524479823,98.4158741330383,6.2486269290818,0,12.5555244127633,2.09258740212721,0.132862692198553,0,3.71726220475662,0.61954370079277,0.0393361079868426,0,245.682178182749,40.9470296971248,2.59981140934126,0,364.260892291754,60.7101487152923,3.85461261684396,0,285.36588614893,47.5609810248216,3.0197448269728,0,23.025774409279,3.83762906821316,0.243658988457979,0
"1349","FVOLC7646I",2014-09-07,"kenya","Mkunguni",NA,NA,"Harriet Makungu","UPSMT0547Z",1,8,8,NA,NA,NA,"Traditional","0","No",11200,1,0,0,0,0,0,0,11200,"Catch",1.4,0.7352,0,0,1.00441272402108,NA,NA,NA,NA,NA,NA,NA,699.846216057162,87.4807770071452,6.2486269290818,0,14.880621526238,1.86007769077975,0.132862692198553,0,4.40564409452637,0.550705511815796,0.0393361079868426,0,291.178877846221,36.3973597307776,2.59981140934126,0,431.716613086523,53.9645766358154,3.85461261684396,0,338.211420620954,42.2764275776192,3.0197448269728,0,27.2898067072936,3.4112258384117,0.243658988457979,0
"1350","MAJLR6572A",2014-09-08,"kenya","Mkunguni",NA,NA,"Harriet Makungu","KBWXA3797A",1,6,6,NA,NA,NA,"Gated",NA,"No",45150,1,0,0,0,0,0,0,45150,"Catch",7.525,0.7826,0,0,1.02438999367012,NA,NA,NA,NA,NA,NA,NA,1410.62752924022,235.104588206703,3.1243134645409,0,29.9937527638234,4.99895879397057,0.0664313460992767,0,8.88012637802971,1.48002106300495,0.0196680539934213,0,586.907425658789,97.8179042764648,1.29990570467063,0,870.178798252523,145.029799708754,1.92730630842198,0,681.70739468911,113.617899114852,1.5098724134864,0,55.0060166443887,9.16766944073144,0.121829494228989,0
"1351","TZSHK4402D",2014-09-08,"kenya","Mkunguni",NA,NA,"Harriet Makungu","RVYGI9279B",1,5,5,NA,NA,NA,"Traditional","0","No",6125,1,0,0,0,0,0,0,6125,"Catch",1.225,0.7683,0,0,0.830166538748913,NA,NA,NA,NA,NA,NA,NA,382.72839940626,76.545679881252,6.2486269290818,0,8.13783989716139,1.62756797943228,0.132862692198553,0,2.40933661419411,0.481867322838821,0.0393361079868426,0,159.238448822152,31.8476897644304,2.59981140934126,0,236.095022781692,47.2190045563385,3.85461261684396,0,184.959370652084,36.9918741304168,3.0197448269728,0,14.9241130430512,2.98482260861024,0.243658988457979,0
"1352","FERZM9638Z",2014-09-08,"kenya","Mkunguni",NA,NA,"Harriet Makungu","TABXY6094G",1,10,10,NA,NA,NA,"Gated",NA,"No",27900,1,0,0,0,0,0,0,27900,"Catch",2.79,0.3391,0,0,0.984065504934095,NA,NA,NA,NA,NA,NA,NA,1016.96403270806,101.696403270806,3.64503237529772,0,21.6234031553146,2.16234031553146,0.0775032371158228,0,6.40195157485863,0.640195157485863,0.0229460629923248,0,423.11930687029,42.311930687029,1.51655665544907,0,627.338203391354,62.7338203391354,2.24852402649231,0,491.463470589823,49.1463470589823,1.76151781573413,0,39.655500371536,3.9655500371536,0.142134409933821,0
"1353","DPXJC0607H",2014-09-09,"kenya","Mkunguni",NA,NA,"Harriet Makungu","TABXY6094G",1,10,10,NA,NA,NA,"Gated",NA,"No",27625,1,0,0,0,0,0,0,27625,"Catch",2.7625,0.3456,0,0,0.9785874074876,NA,NA,NA,NA,NA,NA,NA,929.483255700918,92.9483255700918,3.36464526950558,0,19.7633254645348,1.97633254645348,0.0715414496453749,0,5.85124606304283,0.585124606304283,0.0211809812236845,0,386.721947139512,38.6721947139512,1.39989845118375,0,573.373626755539,57.3373626755539,2.07556063983905,0,449.187043012204,44.9187043012204,1.62601644529305,0,36.2442745331243,3.62442745331243,0.131200993785065,0
"1354","FRXBX8583X",2014-09-09,"kenya","Mkunguni",NA,NA,"Harriet Makungu","TCQAM7812S",1,7,7,NA,NA,NA,"Traditional","0","No",20925,1,0,0,0,0,0,0,20925,"Catch",2.9893,0.4346,0,0,1.16102465275119,NA,NA,NA,NA,NA,NA,NA,1016.96403270806,145.280576101152,4.86004316706362,0,21.6234031553145,3.08905759361636,0.103337649487764,0,6.40195157485863,0.91456451069409,0.0305947506564331,0,423.11930687029,60.4456152671842,2.02207554059876,0,627.338203391354,89.619743341622,2.99803203532308,0,491.463470589823,70.2090672271176,2.34869042097884,0,39.655500371536,5.665071481648,0.189512546578428,0
